Device_ID,Packet_Size (bytes),Latency (ms),Throughput (Mbps),Protocol_Type,Source_Port,Destination_Port,IP_Flag,Connection_Duration (ms),Packet_Count,Error_Rate,Fragmentation_Flag,Payload_Size (bytes),Session_Status,Attack_Type
Device_50,486,367.49,60.12,UDP,57040,503,ACK,8896.84,656,0.0719,0,845,Failed,DDoS
Device_29,758,325.76,16.44,TCP,50408,344,FIN,936.31,344,0.0002,1,163,Established,Normal
Device_12,427,378.9,65.48,UDP,38843,390,FIN,8419.88,417,0.0718,0,277,Failed,DoS
Device_26,510,227.48,4.45,TCP,52749,250,RST,2378.17,22,0.0106,0,1099,Established,Probe
Device_46,449,289.81,56.61,ICMP,27486,376,None,51.05,461,0.0661,0,1201,Failed,DoS
Device_1,873,80.84,42.59,UDP,63698,680,None,5128.98,182,0.008,1,1273,Established,Normal
Device_46,359,116.59,8.67,TCP,3689,227,None,4337.77,95,0.0992,1,1349,Established,Probe
Device_23,1182,178.67,67.49,UDP,14914,840,ACK,2547.79,898,0.0949,1,1292,Pending,DDoS
Device_26,115,155.05,0.54,TCP,58950,125,FIN,8201.17,71,0.0684,0,1285,Established,Probe
Device_30,366,75.36,45.29,TCP,45835,932,None,4790.08,536,0.0797,0,343,Failed,U2R
Device_31,1420,180.18,53.02,TCP,39867,566,ACK,9373.13,23,0.0415,1,811,Pending,R2L
Device_28,404,281.94,98.87,UDP,980,818,FIN,2862.64,156,0.0791,0,61,Pending,Spoofing
Device_29,1047,114.97,33.0,TCP,43761,622,RST,9014.18,511,0.0524,1,549,Failed,DoS
Device_31,689,294.67,8.41,ICMP,36734,614,FIN,4579.16,125,0.0016,1,657,Established,Probe
Device_3,1069,399.68,0.64,TCP,18136,27,RST,8623.31,89,0.0192,1,617,Established,Probe
Device_3,1275,412.56,74.49,TCP,39967,790,FIN,8164.21,18,0.0485,0,493,Pending,R2L
Device_42,343,480.88,7.59,TCP,51919,936,SYN,6858.1,95,0.0749,0,77,Established,Probe
Device_25,775,264.96,3.61,ICMP,32179,768,RST,6143.05,115,0.0196,1,926,Established,Probe
Device_40,1090,270.34,58.9,TCP,18594,96,FIN,6195.14,632,0.0609,0,472,Failed,DDoS
Device_23,626,471.24,7.32,TCP,11682,71,SYN,2827.48,189,0.0069,0,282,Established,Probe
Device_4,161,450.93,45.45,TCP,1155,614,SYN,3079.5,482,0.0424,1,114,Failed,Phishing
Device_45,308,137.4,42.15,UDP,43160,36,SYN,57.18,95,0.016,0,622,Established,Normal
Device_6,1072,302.26,18.55,TCP,37519,37,None,1752.92,511,0.0457,0,488,Failed,DoS
Device_46,1477,107.08,1.26,ICMP,15759,467,ACK,9752.17,151,0.0275,0,66,Established,Probe
Device_44,330,44.95,29.55,UDP,12339,966,SYN,3898.57,418,0.0683,0,318,Failed,U2R
Device_43,157,253.42,79.38,ICMP,30385,1002,ACK,7913.61,791,0.065,0,841,Failed,DoS
Device_44,102,122.61,28.23,TCP,63630,967,FIN,5089.17,741,0.0161,0,913,Failed,Phishing
Device_33,381,403.63,65.04,UDP,9113,223,None,2518.76,387,0.0595,0,136,Failed,U2R
Device_30,295,143.35,72.91,UDP,56501,935,SYN,7910.07,120,0.037,0,38,Failed,U2R
Device_37,419,323.95,53.03,UDP,55764,382,ACK,3267.87,941,0.0449,1,55,Failed,U2R
Device_23,938,355.48,16.94,ICMP,31063,755,RST,3525.37,314,0.0125,1,890,Established,Normal
Device_39,466,383.71,34.58,TCP,17612,709,RST,1991.37,366,0.0579,1,346,Failed,U2R
Device_23,446,206.35,31.4,ICMP,54778,969,FIN,164.07,574,0.0317,1,1432,Failed,U2R
Device_30,1056,431.19,30.25,UDP,15415,758,None,8419.34,596,0.056,0,180,Failed,DoS
Device_3,284,174.54,22.93,TCP,41288,132,ACK,2834.37,114,0.0455,0,1004,Pending,MITM
Device_17,291,407.96,1.83,ICMP,2621,886,ACK,9549.7,46,0.0992,0,843,Established,Probe
Device_10,342,373.11,3.29,TCP,39903,619,RST,7220.6,224,0.0292,1,325,Failed,SQLi
Device_38,311,95.66,91.57,UDP,22001,524,RST,3267.39,884,0.0553,0,1265,Failed,DDoS
Device_33,1137,387.04,0.42,TCP,57484,165,FIN,6119.14,67,0.0917,0,1272,Established,Probe
Device_48,1110,343.56,5.65,TCP,119,830,FIN,6884.42,254,0.0338,1,1232,Failed,Spoofing
Device_23,114,123.35,86.71,TCP,35549,927,ACK,5551.85,182,0.0264,1,194,Pending,Phishing
Device_13,247,482.34,29.89,TCP,1070,822,FIN,1312.1,242,0.0302,0,267,Failed,Phishing
Device_34,203,348.05,88.1,TCP,59615,124,None,7554.47,935,0.0274,1,841,Failed,Phishing
Device_49,403,250.65,92.76,UDP,29952,375,FIN,1086.31,922,0.0628,1,103,Failed,U2R
Device_17,328,136.65,49.39,TCP,6573,806,SYN,6176.83,34,0.0332,0,5,Failed,SQLi
Device_43,188,113.86,89.18,UDP,62864,849,FIN,6704.97,613,0.0662,1,150,Failed,DoS
Device_12,559,193.2,47.39,TCP,48092,311,SYN,6995.67,621,0.0334,0,1206,Pending,MITM
Device_4,1213,328.07,74.01,UDP,15592,606,ACK,7022.37,833,0.067,1,177,Failed,DDoS
Device_31,1019,65.96,38.57,TCP,57935,537,ACK,7454.86,7,0.0362,1,1366,Pending,R2L
Device_44,64,288.34,62.42,ICMP,21228,718,None,3750.97,807,0.0683,0,156,Failed,DDoS
Device_22,151,153.95,12.39,TCP,33954,46,None,7847.47,892,0.0202,1,1138,Pending,Phishing
Device_17,974,126.83,40.6,TCP,23919,151,FIN,1135.85,312,0.0162,0,1401,Pending,MITM
Device_19,79,34.59,0.13,ICMP,6609,440,None,967.55,118,0.0415,1,1430,Established,Probe
Device_40,364,29.69,28.13,UDP,30596,884,RST,484.07,460,0.0442,0,919,Failed,U2R
Device_24,448,357.3,87.48,TCP,35760,587,ACK,5742.38,2,0.032,1,776,Failed,U2R
Device_45,1479,331.01,26.38,TCP,55266,426,ACK,3973.48,770,0.0866,0,231,Failed,DoS
Device_1,75,255.74,79.03,TCP,50314,73,SYN,6232.0,831,0.0195,1,1456,Pending,Phishing
Device_30,723,390.76,89.64,TCP,28151,677,None,6242.1,14,0.0591,0,1493,Pending,R2L
Device_13,429,241.64,92.21,UDP,33164,319,ACK,8648.44,418,0.0146,1,601,Pending,MITM
Device_45,1514,388.41,18.07,TCP,23732,918,ACK,9477.2,6,0.0532,0,1062,Pending,R2L
Device_13,187,1.81,86.85,TCP,56271,190,RST,2405.48,987,0.046,1,762,Pending,Phishing
Device_41,331,176.16,37.11,TCP,9773,335,SYN,5276.52,416,0.0155,1,1382,Failed,SQLi
Device_20,1264,430.37,64.26,ICMP,1992,768,FIN,587.82,690,0.0597,1,354,Pending,DDoS
Device_29,758,173.81,83.52,TCP,58585,10,FIN,3270.27,747,0.0102,1,338,Pending,MITM
Device_50,141,86.38,22.84,TCP,33692,421,ACK,1151.63,756,0.0434,1,1135,Pending,MITM
Device_4,70,161.77,93.54,TCP,4189,627,FIN,4512.05,881,0.0202,0,563,Failed,Phishing
Device_31,1042,484.57,17.11,ICMP,30732,420,SYN,6263.92,499,0.0073,1,663,Established,Normal
Device_11,165,156.52,48.13,TCP,38562,642,ACK,9867.51,17,0.0385,1,521,Failed,SQLi
Device_3,141,445.66,33.04,UDP,796,879,FIN,9199.25,390,0.0278,1,718,Failed,Spoofing
Device_33,344,329.06,69.16,TCP,10861,923,SYN,8894.11,41,0.0354,1,618,Pending,R2L
Device_31,247,49.17,99.53,TCP,11208,406,ACK,7338.49,644,0.0997,1,247,Failed,DDoS
Device_23,124,429.51,86.4,TCP,49472,736,None,3268.79,34,0.0249,0,1014,Failed,Phishing
Device_49,78,387.96,56.31,TCP,1123,829,None,5349.66,351,0.0168,1,63,Failed,Phishing
Device_18,129,130.03,3.02,TCP,30684,675,SYN,267.9,583,0.0289,1,1024,Pending,Phishing
Device_35,341,113.91,61.79,UDP,32766,540,FIN,7774.84,638,0.0785,0,1024,Pending,DDoS
Device_9,108,355.94,95.11,ICMP,39697,428,SYN,8129.61,641,0.0759,0,321,Failed,DoS
Device_7,1343,305.98,44.26,TCP,44507,316,ACK,9846.49,405,0.0095,1,173,Established,Normal
Device_1,165,36.31,39.92,TCP,44841,956,FIN,274.51,83,0.0244,0,506,Pending,Phishing
Device_12,1184,214.33,52.18,TCP,47277,868,FIN,9939.92,642,0.059,0,646,Failed,DoS
Device_25,252,98.53,29.96,TCP,7938,839,RST,9153.55,490,0.0399,1,1091,Failed,Phishing
Device_36,928,101.06,19.76,UDP,53435,49,FIN,6042.38,176,0.0339,0,909,Pending,MITM
Device_42,231,493.06,73.05,TCP,42784,36,None,8517.3,143,0.0337,0,1198,Failed,Phishing
Device_27,534,31.79,79.68,ICMP,45906,601,None,9948.77,957,0.0717,0,1359,Pending,DDoS
Device_35,653,277.49,28.28,ICMP,39673,63,ACK,9656.85,619,0.0876,0,1248,Failed,DoS
Device_48,157,66.04,99.45,UDP,766,605,RST,1571.59,860,0.0778,0,601,Failed,Spoofing
Device_31,1076,342.92,79.36,TCP,26132,160,SYN,5403.0,10,0.0387,0,295,Pending,R2L
Device_36,195,181.44,9.54,ICMP,10280,418,FIN,5053.15,79,0.0662,0,890,Established,Probe
Device_22,1093,26.63,37.14,TCP,787,852,FIN,3839.25,647,0.0788,1,934,Pending,Spoofing
Device_32,1242,496.53,7.42,TCP,64018,64,ACK,3731.58,46,0.0064,0,1350,Established,Probe
Device_30,113,396.26,26.88,TCP,14604,820,None,5161.29,277,0.0267,1,903,Failed,Phishing
Device_16,390,301.02,17.13,ICMP,58121,793,None,8344.49,227,0.0013,0,593,Established,Normal
Device_47,732,33.6,74.5,ICMP,1911,596,FIN,3747.13,572,0.0633,1,644,Failed,DDoS
Device_49,1415,183.96,59.83,ICMP,17374,635,SYN,7173.88,740,0.0446,0,309,Failed,DoS
Device_22,161,92.45,68.71,TCP,65486,783,FIN,211.18,173,0.0372,1,987,Pending,Phishing
Device_19,423,201.6,63.39,TCP,6244,649,ACK,233.95,335,0.0366,1,51,Failed,SQLi
Device_4,753,215.1,27.49,ICMP,14971,949,FIN,991.83,140,0.0166,0,792,Established,Normal
Device_6,803,284.84,99.09,TCP,41052,393,FIN,3020.63,38,0.0595,0,444,Pending,R2L
Device_29,394,108.72,39.15,ICMP,543,330,RST,5915.67,296,0.0729,1,970,Failed,Spoofing
Device_6,335,110.41,8.17,TCP,21480,516,ACK,4517.62,28,0.0301,1,1317,Pending,R2L
Device_36,139,224.5,80.16,TCP,48806,510,RST,2296.95,999,0.0254,0,1484,Pending,Phishing
Device_17,267,483.75,18.94,UDP,8217,955,SYN,909.74,498,0.0377,1,41,Failed,U2R
Device_31,821,422.22,37.15,TCP,42392,184,None,7420.63,625,0.0446,1,855,Failed,DoS
Device_16,820,55.97,38.35,TCP,62725,769,None,3946.14,38,0.0556,1,396,Pending,R2L
Device_13,855,117.34,34.46,TCP,32195,541,SYN,9105.85,35,0.0468,0,925,Pending,R2L
Device_37,1393,221.2,3.76,UDP,1736,132,SYN,3657.66,121,0.0173,1,1278,Established,Normal
Device_19,859,271.06,51.81,TCP,3378,483,None,1972.42,594,0.0848,1,98,Failed,DDoS
Device_15,170,368.04,21.43,ICMP,24352,240,RST,786.63,178,0.0105,0,601,Established,Normal
Device_18,352,158.6,41.97,TCP,9861,980,ACK,5638.03,555,0.0366,0,812,Failed,SQLi
Device_29,739,237.02,55.38,ICMP,34143,624,ACK,539.56,731,0.0783,0,526,Pending,DDoS
Device_1,203,360.58,19.82,TCP,28538,462,None,8893.68,933,0.0118,0,259,Failed,SQLi
Device_38,880,125.51,17.73,TCP,47411,280,None,6550.86,727,0.0594,0,1465,Failed,DoS
Device_9,409,343.93,38.01,TCP,8793,348,RST,1285.86,21,0.0228,0,130,Pending,R2L
Device_36,1185,446.17,3.91,TCP,24636,660,RST,8235.9,176,0.0038,1,1354,Established,Probe
Device_28,842,492.78,65.34,TCP,42354,967,FIN,1386.27,515,0.0633,0,388,Pending,DDoS
Device_2,319,235.66,79.18,UDP,9884,191,ACK,1244.28,100,0.0383,0,1104,Pending,MITM
Device_15,281,264.5,15.13,TCP,35535,960,FIN,5575.84,72,0.0165,1,1328,Failed,SQLi
Device_48,205,174.27,47.53,TCP,31218,679,None,7295.3,388,0.0256,1,1295,Failed,Phishing
Device_28,365,264.85,2.83,ICMP,43480,481,None,9576.15,97,0.0107,1,187,Established,Probe
Device_34,282,387.46,16.35,TCP,37733,636,RST,9675.54,503,0.0344,1,1012,Failed,SQLi
Device_19,212,151.2,92.46,TCP,37357,708,SYN,3540.0,328,0.0244,1,323,Pending,Phishing
Device_48,1115,132.51,22.57,TCP,5913,1005,RST,1872.27,271,0.0023,0,514,Established,Normal
Device_47,413,445.63,30.67,TCP,19748,55,RST,5809.17,51,0.0278,0,294,Failed,SQLi
Device_6,1366,99.42,3.42,TCP,37370,700,SYN,216.62,166,0.0058,0,1216,Established,Probe
Device_9,1188,336.7,7.3,TCP,62537,307,ACK,519.52,40,0.0269,1,1434,Pending,R2L
Device_2,480,239.08,36.57,TCP,24739,203,ACK,6274.9,62,0.0403,0,297,Failed,U2R
Device_49,1507,161.7,66.83,TCP,30793,724,ACK,1232.93,906,0.0929,0,57,Failed,DDoS
Device_2,197,268.76,30.29,ICMP,134,223,FIN,238.9,154,0.0775,1,645,Pending,Spoofing
Device_15,511,231.12,59.62,TCP,24875,991,None,2984.11,914,0.0229,1,1401,Failed,SQLi
Device_16,389,231.25,67.46,TCP,44604,438,None,2212.59,432,0.0472,0,853,Failed,DoS
Device_34,491,290.72,60.05,TCP,29879,116,None,9495.08,1,0.0342,1,1026,Failed,SQLi
Device_44,86,139.22,53.89,TCP,56741,967,ACK,6372.08,737,0.0113,1,1042,Failed,Phishing
Device_43,363,369.65,58.99,TCP,35474,915,FIN,3025.7,981,0.0382,1,152,Failed,SQLi
Device_43,258,474.35,30.44,TCP,49721,751,None,3420.75,540,0.0384,0,1024,Failed,SQLi
Device_33,382,327.5,98.79,UDP,36094,569,RST,8725.28,365,0.0765,0,830,Failed,U2R
Device_9,898,439.14,4.98,ICMP,35162,421,None,4503.86,527,0.0607,0,1058,Failed,DoS
Device_33,156,479.33,54.08,TCP,3015,634,None,3243.49,312,0.0454,0,434,Pending,Phishing
Device_14,555,50.63,2.77,ICMP,12324,76,SYN,8671.3,103,0.0153,1,692,Established,Normal
Device_44,1383,492.38,63.94,ICMP,34481,894,FIN,2541.32,681,0.0646,0,889,Pending,DDoS
Device_19,1331,70.17,78.17,TCP,39913,972,ACK,7689.08,7,0.0268,0,1308,Pending,R2L
Device_42,1266,302.02,0.78,TCP,44388,53,SYN,3195.76,129,0.0013,0,1473,Established,Probe
Device_47,255,70.62,99.28,TCP,23244,417,RST,4203.71,689,0.0303,1,1129,Failed,Phishing
Device_36,438,154.0,52.8,UDP,61378,273,ACK,163.17,807,0.0669,1,763,Failed,DDoS
Device_22,73,276.79,10.34,TCP,34450,406,None,5895.88,802,0.0287,1,1340,Pending,Phishing
Device_47,264,474.52,2.26,UDP,2304,485,FIN,2596.75,118,0.0116,1,67,Established,Normal
Device_1,511,255.59,14.42,TCP,63260,672,None,7352.82,487,0.0469,1,151,Failed,U2R
Device_45,141,54.54,81.48,TCP,31778,285,FIN,3260.58,210,0.0363,0,303,Pending,Phishing
Device_23,1283,352.87,32.03,ICMP,11621,724,SYN,894.47,237,0.0104,1,1085,Established,Normal
Device_45,85,156.3,52.41,UDP,48911,12,SYN,9575.54,634,0.0944,1,329,Failed,DDoS
Device_7,447,444.4,86.31,UDP,14961,289,SYN,2176.62,945,0.0729,1,793,Failed,U2R
Device_50,80,426.67,76.32,TCP,44695,462,None,1760.42,343,0.0477,1,869,Failed,Phishing
Device_25,189,460.31,85.09,TCP,64316,85,ACK,9712.15,900,0.0621,0,118,Failed,DDoS
Device_31,735,357.36,89.73,ICMP,43317,572,None,3604.06,874,0.0725,1,1212,Pending,DDoS
Device_44,288,377.54,9.98,ICMP,9269,982,SYN,1797.38,19,0.021,0,524,Established,Probe
Device_44,345,449.47,68.25,TCP,14295,650,SYN,3557.19,678,0.0411,0,932,Failed,DoS
Device_36,452,93.85,93.17,TCP,25034,974,None,188.96,617,0.0169,0,240,Failed,SQLi
Device_22,138,48.2,13.48,TCP,24932,22,SYN,7647.46,725,0.0317,1,358,Failed,Phishing
Device_45,315,319.85,98.25,TCP,47797,677,RST,6882.3,38,0.0448,1,1263,Pending,R2L
Device_6,830,320.41,9.34,ICMP,64901,702,ACK,5526.69,171,0.0879,0,24,Established,Probe
Device_50,1317,62.16,28.63,UDP,234,1011,FIN,2352.36,760,0.0374,1,4,Pending,Spoofing
Device_50,591,432.05,18.38,UDP,479,742,FIN,3604.27,812,0.0379,0,643,Failed,Spoofing
Device_1,671,77.02,48.48,TCP,39071,893,SYN,8703.27,659,0.035,1,931,Pending,MITM
Device_5,544,155.64,25.85,UDP,33297,887,RST,4678.12,144,0.0177,0,796,Established,Normal
Device_40,194,52.01,9.98,TCP,46651,647,ACK,5806.63,752,0.0317,0,229,Failed,SQLi
Device_9,237,196.95,59.12,TCP,21766,502,None,2701.87,308,0.0336,1,610,Pending,Phishing
Device_40,797,260.34,33.81,TCP,51835,9,ACK,1639.14,760,0.0295,1,535,Pending,MITM
Device_44,245,347.69,37.98,TCP,20104,786,FIN,7667.27,145,0.0134,1,584,Failed,SQLi
Device_13,69,97.47,84.75,TCP,59358,500,None,8983.39,788,0.0218,1,485,Pending,Phishing
Device_35,587,353.03,57.65,TCP,33287,794,None,5436.02,695,0.0895,1,1038,Failed,DDoS
Device_4,1058,358.12,3.24,TCP,35899,717,SYN,2381.98,110,0.097,0,1244,Established,Probe
Device_40,394,247.45,74.02,UDP,2270,636,ACK,6127.66,126,0.0257,1,283,Pending,MITM
Device_20,838,254.13,19.9,TCP,40578,102,None,1007.32,13,0.0428,0,364,Pending,R2L
Device_35,1286,272.38,5.11,TCP,58660,229,None,1225.62,74,0.0952,0,1493,Established,Probe
Device_34,254,229.91,20.95,TCP,39309,370,RST,6351.1,553,0.021,0,462,Failed,Phishing
Device_43,1096,108.17,34.33,TCP,33956,199,ACK,4466.31,11,0.0492,1,630,Pending,R2L
Device_21,79,327.4,0.97,TCP,51153,799,None,9903.88,47,0.0068,0,1072,Established,Probe
Device_45,780,107.61,71.62,TCP,20050,563,ACK,6548.37,719,0.0667,1,1148,Failed,DDoS
Device_41,790,303.92,66.16,ICMP,63730,926,SYN,5313.63,686,0.0831,1,1418,Failed,DoS
Device_25,265,370.23,7.66,TCP,10461,515,RST,1418.41,10,0.0477,0,1018,Pending,R2L
Device_24,110,186.03,83.85,TCP,24236,349,ACK,2686.2,2,0.0319,0,875,Pending,Phishing
Device_27,185,291.01,41.57,TCP,33540,55,FIN,3041.42,62,0.0315,0,1050,Pending,MITM
Device_26,153,193.31,0.37,UDP,59216,620,RST,1682.91,183,0.0024,1,326,Established,Normal
Device_33,858,159.06,65.0,TCP,2639,799,SYN,589.03,829,0.0953,0,28,Failed,DDoS
Device_24,674,161.24,9.97,UDP,64402,856,FIN,9366.25,331,0.0497,0,1366,Pending,MITM
Device_20,402,153.75,5.23,ICMP,1355,106,FIN,7342.89,168,0.0105,0,12,Established,Probe
Device_35,952,157.66,64.46,TCP,46655,987,ACK,5989.28,877,0.0138,1,933,Pending,MITM
Device_19,1103,427.02,44.09,UDP,401,1014,FIN,385.16,248,0.0529,1,1005,Failed,Spoofing
Device_20,232,405.31,6.98,TCP,3789,486,None,2215.93,301,0.0108,1,1329,Established,Normal
Device_44,792,212.71,52.05,TCP,36585,903,None,4087.34,286,0.0486,1,287,Pending,MITM
Device_41,335,483.94,84.7,TCP,12840,301,SYN,2894.11,49,0.0512,1,483,Pending,R2L
Device_3,444,236.46,4.41,TCP,42822,206,ACK,4780.85,194,0.0063,0,934,Established,Probe
Device_18,173,28.24,85.9,UDP,14522,848,SYN,2588.82,811,0.095,1,1203,Failed,DDoS
Device_11,1184,100.75,53.76,ICMP,358,21,RST,403.0,61,0.0266,1,1483,Failed,Spoofing
Device_34,139,458.32,10.0,TCP,53109,486,FIN,8232.12,91,0.0112,1,1157,Failed,Phishing
Device_36,645,82.61,73.4,TCP,4487,561,None,3886.87,991,0.0938,1,1450,Pending,DDoS
Device_15,119,453.07,66.58,TCP,5424,595,ACK,2360.95,32,0.056,0,874,Pending,R2L
Device_35,1083,284.52,67.52,ICMP,854,617,RST,7622.96,98,0.0488,1,208,Failed,Spoofing
Device_23,461,321.64,84.78,TCP,58172,779,SYN,3319.88,788,0.0939,1,1367,Failed,DDoS
Device_33,166,112.11,6.91,TCP,46933,126,None,2810.1,120,0.0344,1,127,Failed,SQLi
Device_11,497,178.91,33.94,TCP,8306,97,None,1048.86,155,0.0424,0,1014,Pending,MITM
Device_21,221,290.78,37.71,TCP,9843,969,SYN,667.48,30,0.0236,0,1451,Failed,Phishing
Device_18,504,475.69,31.66,TCP,60568,305,ACK,605.27,10,0.041,0,965,Pending,R2L
Device_27,508,222.97,89.32,TCP,46085,197,FIN,4440.07,790,0.0756,0,650,Failed,U2R
Device_10,1394,314.1,49.84,ICMP,13251,714,FIN,7088.75,420,0.0138,0,687,Established,Normal
Device_45,683,358.13,18.58,TCP,44073,458,RST,8135.85,47,0.0095,1,1430,Established,Normal
Device_49,182,129.24,70.2,TCP,46689,617,ACK,3771.82,20,0.0442,1,291,Pending,R2L
Device_36,792,96.43,93.76,ICMP,43198,667,FIN,3712.33,869,0.0528,1,771,Failed,DDoS
Device_36,228,498.76,31.93,TCP,33965,60,SYN,3957.37,643,0.039,0,538,Pending,Phishing
Device_42,624,485.51,98.67,ICMP,31802,298,FIN,5886.28,609,0.056,0,1308,Pending,DDoS
Device_16,477,172.41,45.21,TCP,13353,704,SYN,5639.39,235,0.0636,0,758,Failed,U2R
Device_43,396,289.68,4.33,ICMP,7657,571,SYN,8567.04,48,0.0094,1,381,Established,Probe
Device_41,1374,430.4,29.36,UDP,61915,356,FIN,485.57,514,0.0789,1,1356,Failed,DoS
Device_24,449,118.64,79.22,ICMP,11967,20,None,6434.33,54,0.0569,0,1442,Failed,U2R
Device_29,520,329.08,16.43,ICMP,26989,164,None,3319.84,485,0.0173,0,295,Established,Normal
Device_21,432,62.12,74.82,TCP,50254,943,RST,387.13,255,0.0275,0,1231,Pending,MITM
Device_35,271,243.08,50.17,UDP,19591,887,ACK,832.22,662,0.0774,0,486,Failed,DoS
Device_39,263,479.11,9.75,ICMP,58331,13,SYN,7544.58,816,0.0382,1,911,Failed,U2R
Device_5,343,401.33,55.26,ICMP,9112,336,RST,8450.43,637,0.0896,1,506,Failed,DoS
Device_37,207,242.0,59.25,TCP,54126,566,SYN,8694.77,611,0.0176,0,146,Failed,SQLi
Device_32,1229,421.96,32.78,UDP,52133,935,RST,1572.52,156,0.0105,1,1490,Established,Normal
Device_19,1320,206.84,52.21,UDP,26387,754,RST,7922.48,674,0.0552,0,425,Failed,DoS
Device_36,489,152.79,20.01,ICMP,20893,429,RST,341.16,490,0.019,1,1122,Established,Normal
Device_30,254,177.64,69.29,TCP,17271,494,FIN,9167.78,571,0.0433,0,766,Failed,Phishing
Device_38,757,205.19,55.77,UDP,220,311,RST,9832.68,18,0.0757,0,1168,Pending,Spoofing
Device_47,925,81.65,54.25,ICMP,303,739,RST,4492.5,477,0.0607,1,197,Failed,Spoofing
Device_30,220,127.34,11.92,TCP,27756,1016,RST,5899.31,32,0.0387,0,543,Pending,MITM
Device_44,1106,1.1,6.27,TCP,14985,256,None,7962.94,97,0.0819,0,571,Established,Probe
Device_23,818,307.03,77.41,TCP,121,1003,FIN,3574.95,580,0.0501,0,1039,Pending,Spoofing
Device_34,511,121.22,2.04,ICMP,55003,839,RST,3724.59,96,0.0544,1,851,Established,Probe
Device_33,286,471.53,95.3,TCP,37427,759,ACK,1679.66,298,0.0371,0,108,Failed,SQLi
Device_26,327,478.47,53.72,UDP,49616,982,ACK,4758.32,988,0.0596,0,778,Failed,U2R
Device_33,359,311.13,85.24,UDP,17062,735,RST,3719.79,49,0.0709,0,898,Failed,U2R
Device_22,118,411.47,82.39,ICMP,48518,291,SYN,1361.78,504,0.0445,1,300,Failed,DoS
Device_17,229,424.27,53.49,TCP,35582,564,SYN,174.99,626,0.0163,1,1053,Failed,SQLi
Device_28,1504,382.31,5.99,TCP,12546,414,RST,2541.44,12,0.0265,0,517,Pending,R2L
Device_22,798,319.13,67.74,TCP,3931,579,RST,2604.48,630,0.0887,1,1004,Failed,DoS
Device_33,360,379.6,49.32,ICMP,60109,913,FIN,6915.48,876,0.0511,1,712,Failed,U2R
Device_46,283,272.96,84.54,TCP,41659,550,SYN,2223.96,569,0.0158,1,1389,Failed,SQLi
Device_4,491,54.23,27.54,ICMP,52003,1013,RST,8189.78,101,0.0068,0,852,Established,Normal
Device_17,435,171.35,47.16,TCP,39573,711,FIN,5756.98,26,0.0552,0,868,Pending,R2L
Device_10,174,265.14,61.65,TCP,8878,394,None,2380.58,647,0.0317,0,282,Failed,Phishing
Device_3,122,343.57,58.87,TCP,16925,773,ACK,5391.74,345,0.0222,0,1070,Pending,Phishing
Device_11,865,140.99,25.21,UDP,11866,297,RST,3542.8,705,0.0534,0,24,Failed,DoS
Device_46,415,311.82,93.23,TCP,11069,782,None,310.19,92,0.0242,1,289,Failed,SQLi
Device_21,554,129.65,4.97,ICMP,19644,614,FIN,4359.87,122,0.0011,0,680,Established,Probe
Device_14,365,134.84,82.02,ICMP,36874,247,None,4125.14,756,0.0578,0,460,Failed,U2R
Device_18,450,186.86,11.71,TCP,6192,325,None,793.26,32,0.0366,0,1327,Pending,MITM
Device_11,888,77.44,86.69,UDP,40287,40,RST,9084.78,491,0.0131,0,914,Pending,MITM
Device_31,775,139.36,54.66,TCP,40904,517,RST,9288.88,423,0.0326,0,562,Pending,MITM
Device_28,109,248.6,7.38,ICMP,12839,631,FIN,9486.74,48,0.0157,1,521,Established,Normal
Device_47,834,47.02,20.81,TCP,26340,54,None,8556.62,232,0.0167,1,815,Established,Normal
Device_41,453,6.36,92.88,UDP,41208,371,RST,5132.68,957,0.0716,0,484,Failed,U2R
Device_28,1159,116.26,23.8,UDP,57831,374,ACK,4001.89,124,0.0091,0,1051,Established,Normal
Device_29,170,355.71,48.29,TCP,19521,149,None,151.93,995,0.0464,0,154,Failed,Phishing
Device_41,689,481.26,89.94,TCP,37826,785,None,5028.18,42,0.0393,0,1312,Pending,R2L
Device_44,128,413.44,26.83,TCP,38028,310,None,2209.96,18,0.0371,0,528,Pending,R2L
Device_5,363,227.01,11.2,UDP,915,241,FIN,6984.87,967,0.0627,0,392,Pending,Spoofing
Device_4,78,10.52,29.31,UDP,139,210,FIN,7150.81,737,0.0752,1,162,Pending,Spoofing
Device_22,284,150.59,67.29,ICMP,401,251,FIN,3838.9,343,0.0548,1,1144,Pending,Spoofing
Device_25,518,162.21,90.44,TCP,15071,894,FIN,2790.45,34,0.028,1,1308,Pending,R2L
Device_35,495,419.17,86.71,TCP,62760,801,SYN,5657.85,949,0.0417,1,1033,Failed,U2R
Device_21,415,481.55,7.34,TCP,64662,348,SYN,9490.23,866,0.0394,1,157,Failed,SQLi
Device_45,1174,189.59,90.93,TCP,61941,891,FIN,6989.93,578,0.0771,0,674,Failed,DDoS
Device_49,99,342.58,4.52,TCP,59629,772,ACK,3973.45,30,0.0247,0,1151,Established,Probe
Device_30,343,128.06,6.23,ICMP,50087,1015,FIN,735.63,72,0.063,1,503,Failed,U2R
Device_49,768,58.75,0.61,ICMP,24232,477,RST,6827.55,160,0.096,1,1103,Established,Probe
Device_27,1154,43.18,64.73,UDP,12961,289,RST,1600.01,725,0.0699,0,241,Failed,DDoS
